timestamp,close_shib,volume_shib,close_btc,volume_btc,close_eth,volume_eth
2025-02-25 16:10:00,1.381e-05,6740638591.0,87102.98,335.02199,2404.61,4354.2477
2025-02-25 16:15:00,1.378e-05,12391098014.0,86802.01,328.72118,2400.0,2958.2766
2025-02-25 16:20:00,1.376e-05,6745038991.0,86641.51,423.85278,2396.22,2478.9348
2025-02-25 16:25:00,1.374e-05,6232239809.0,86388.0,474.65303,2389.21,3699.3177
2025-02-25 16:30:00,1.366e-05,16498286936.0,86363.48,430.66758,2388.0,3625.0431
2025-02-25 16:35:00,1.375e-05,13672694240.0,86835.66,475.4166,2402.51,5796.3543
2025-02-25 16:40:00,1.388e-05,14179851108.0,87278.01,619.32451,2424.22,6651.2826
2025-02-25 16:45:00,1.39e-05,17922688731.0,87368.84,270.4459,2421.38,5993.6936
2025-02-25 16:50:00,1.389e-05,10851710617.0,87606.14,346.67496,2421.22,3446.6049
2025-02-25 16:55:00,1.383e-05,5451352719.0,87460.0,166.23199,2417.57,2155.0658
2025-02-25 17:00:00,1.385e-05,6700629700.0,87426.25,155.59907,2417.78,2250.394
2025-02-25 17:05:00,1.385e-05,8212677860.0,87311.0,242.61465,2418.18,1900.0256
2025-02-25 17:10:00,1.388e-05,5741847507.0,87494.96,205.43518,2425.2,2798.534
2025-02-25 17:15:00,1.384e-05,5920392088.0,87145.1,143.70239,2418.0,1513.4045
2025-02-25 17:20:00,1.39e-05,6566344415.0,87184.63,259.48219,2425.0,3222.1098
2025-02-25 17:25:00,1.393e-05,7842807843.0,87521.09,143.19303,2435.66,3012.3454
2025-02-25 17:30:00,1.393e-05,9366111621.0,87628.0,208.08649,2436.2,3492.0903
2025-02-25 17:35:00,1.389e-05,9107335571.0,87357.98,271.75344,2427.8,2622.3044
2025-02-25 17:40:00,1.383e-05,9314289081.0,87126.01,137.11037,2422.7,2247.4868
2025-02-25 17:45:00,1.381e-05,12737983455.0,87046.0,161.38361,2418.31,2904.3655
2025-02-25 17:50:00,1.382e-05,2813717448.0,87037.52,105.14366,2416.79,1924.2951
2025-02-25 17:55:00,1.383e-05,1980950788.0,87259.99,113.02355,2421.19,1388.0825
2025-02-25 18:00:00,1.387e-05,5884408652.0,87498.33,129.0807,2426.81,1886.2133
2025-02-25 18:05:00,1.386e-05,10516253090.0,87433.97,146.35562,2423.41,2079.1073
2025-02-25 18:10:00,1.389e-05,6152758236.0,87392.62,130.3596,2427.1,2330.7191
2025-02-25 18:15:00,1.381e-05,7180627838.0,87090.55,166.39453,2412.51,2148.4186
2025-02-25 18:20:00,1.382e-05,6096833305.0,87244.12,115.74191,2413.73,1903.7763
2025-02-25 18:25:00,1.376e-05,16471364139.0,86943.4,191.63416,2406.27,1427.9635
2025-02-25 18:30:00,1.375e-05,9551104220.0,87059.47,180.90933,2406.75,1694.0998
2025-02-25 18:35:00,1.382e-05,12665215605.0,87438.73,113.78733,2421.29,1492.1345
2025-02-25 18:40:00,1.381e-05,13642495672.0,87509.43,155.89502,2421.78,1583.7271
2025-02-25 18:45:00,1.38e-05,9607568463.0,87225.5,126.5996,2420.29,2473.5097
2025-02-25 18:50:00,1.381e-05,6014459644.0,87191.32,147.42718,2423.7,1670.9029
2025-02-25 18:55:00,1.383e-05,8418035624.0,87070.07,91.62684,2424.35,1049.8047
2025-02-25 19:00:00,1.386e-05,8840040216.0,87229.02,134.93785,2429.79,1382.4521
2025-02-25 19:05:00,1.39e-05,6503521046.0,87239.53,141.32039,2433.55,2505.3568
2025-02-25 19:10:00,1.378e-05,10184965343.0,86716.98,239.90886,2419.51,2811.0799
2025-02-25 19:15:00,1.377e-05,25161421374.0,86826.13,247.84578,2421.13,2181.4338
2025-02-25 19:20:00,1.372e-05,9021011792.0,86716.34,133.80677,2416.3,1477.4268
2025-02-25 19:25:00,1.372e-05,45858434776.0,86898.57,115.80213,2421.92,968.6952
2025-02-25 19:30:00,1.374e-05,36666750299.0,87013.36,149.2873,2430.92,1674.173
2025-02-25 19:35:00,1.381e-05,13106376504.0,87182.89,137.33019,2443.17,4266.9762
2025-02-25 19:40:00,1.382e-05,13271014351.0,87279.99,155.22795,2444.19,3620.7882
2025-02-25 19:45:00,1.388e-05,15066768434.0,87607.17,213.82863,2457.0,3869.5418
2025-02-25 19:50:00,1.39e-05,15114086719.0,87672.0,175.2144,2456.91,2025.8364
2025-02-25 19:55:00,1.398e-05,28467624468.0,87947.25,254.83209,2471.91,9175.8798
2025-02-25 20:00:00,1.394e-05,23597618626.0,87777.99,258.44911,2462.31,3708.7428
2025-02-25 20:05:00,1.398e-05,30362525199.0,87919.35,242.89285,2467.19,2378.3489
2025-02-25 20:10:00,1.4e-05,23815088882.0,87834.6,212.40664,2470.59,1580.3714
2025-02-25 20:15:00,1.403e-05,20376249911.0,88072.0,252.82553,2480.95,4603.2784
2025-02-25 20:20:00,1.411e-05,32867322559.0,88592.01,405.92906,2500.39,8070.922
2025-02-25 20:25:00,1.409e-05,27040572763.0,88680.59,306.49121,2501.24,3272.9353
2025-02-25 20:30:00,1.413e-05,28900987578.0,88952.25,339.55686,2513.19,3544.369
2025-02-25 20:35:00,1.41e-05,19434922354.0,88549.88,297.03619,2502.75,3859.001
2025-02-25 20:40:00,1.405e-05,18286314640.0,88258.47,384.50202,2496.0,4115.6235
2025-02-25 20:45:00,1.41e-05,14338242348.0,88263.99,431.00444,2498.42,2969.2273
2025-02-25 20:50:00,1.408e-05,11990094514.0,88127.57,340.71072,2493.21,2285.0438
2025-02-25 20:55:00,1.407e-05,15104385247.0,88161.03,545.21697,2493.37,2373.1153
2025-02-25 21:00:00,1.407e-05,10982520237.0,88344.76,261.21081,2497.87,1571.5045
2025-02-25 21:05:00,1.403e-05,12208542132.0,87963.11,186.01703,2488.2,1725.491
2025-02-25 21:10:00,1.402e-05,7550642517.0,87947.31,99.51996,2486.3,1211.9023
2025-02-25 21:15:00,1.403e-05,5525669905.0,88050.49,107.95901,2489.29,1180.585
2025-02-25 21:20:00,1.404e-05,7406094600.0,88216.95,158.80787,2490.82,1565.6022
2025-02-25 21:25:00,1.406e-05,2609958610.0,88301.89,88.50588,2493.01,1246.3906
2025-02-25 21:30:00,1.405e-05,3736793110.0,88255.18,127.06462,2491.31,999.3325
2025-02-25 21:35:00,1.402e-05,5703549631.0,88190.01,86.67091,2487.9,1132.115
2025-02-25 21:40:00,1.405e-05,4632968630.0,88446.02,74.23857,2495.43,930.3604
2025-02-25 21:45:00,1.409e-05,7281239895.0,88517.91,221.61341,2500.29,2169.9485
2025-02-25 21:50:00,1.418e-05,11047662361.0,88754.4,134.50162,2513.32,2880.1796
2025-02-25 21:55:00,1.417e-05,9047349817.0,88821.0,139.42805,2513.83,2154.8813
2025-02-25 22:00:00,1.423e-05,12124854533.0,89204.14,232.9348,2522.69,2312.1787
2025-02-25 22:05:00,1.425e-05,15434829784.0,89339.06,213.29518,2530.19,2628.4099
2025-02-25 22:10:00,1.416e-05,17076487454.0,88987.38,194.80981,2518.19,3254.0302
2025-02-25 22:15:00,1.413e-05,12760240634.0,88989.73,112.3676,2510.18,1751.8239
2025-02-25 22:20:00,1.411e-05,8317744985.0,88918.0,109.68945,2507.1,1325.1276
2025-02-25 22:25:00,1.41e-05,10634495691.0,88841.58,75.74401,2507.0,1550.2773
2025-02-25 22:30:00,1.413e-05,2817119165.0,88999.97,65.32108,2512.5,1043.5198
2025-02-25 22:35:00,1.409e-05,7590348707.0,88657.24,181.20229,2505.94,1343.6239
2025-02-25 22:40:00,1.409e-05,5189768408.0,88648.61,78.9652,2505.73,1322.5126
2025-02-25 22:45:00,1.412e-05,3824799693.0,88844.85,114.1842,2510.82,1217.538
2025-02-25 22:50:00,1.411e-05,1704428762.0,88812.43,49.53438,2506.51,841.5943
2025-02-25 22:55:00,1.413e-05,3108167454.0,88807.64,77.45483,2510.95,838.9695
2025-02-25 23:00:00,1.422e-05,11325720327.0,88930.25,124.72484,2518.69,1935.835
2025-02-25 23:05:00,1.421e-05,18466489967.0,89026.72,221.37086,2519.29,1236.9587
2025-02-25 23:10:00,1.419e-05,6392754953.0,88995.2,97.51833,2514.19,724.7004
2025-02-25 23:15:00,1.421e-05,6080450142.0,89077.64,78.77933,2514.5,1262.8643
2025-02-25 23:20:00,1.418e-05,4606086502.0,89056.61,68.84157,2510.93,921.8778
2025-02-25 23:25:00,1.417e-05,2411032663.0,89048.69,80.83406,2508.48,828.3156
2025-02-25 23:30:00,1.414e-05,6266347608.0,88936.27,103.80918,2503.58,1086.0562
2025-02-25 23:35:00,1.411e-05,4787183120.0,88762.02,137.58939,2498.49,1214.1903
2025-02-25 23:40:00,1.41e-05,3066288658.0,88756.5,64.41796,2497.55,791.4884
2025-02-25 23:45:00,1.411e-05,6007304127.0,88836.65,76.20192,2499.71,777.7942
2025-02-25 23:50:00,1.408e-05,999652177.0,88792.45,84.38033,2494.82,933.5947
2025-02-25 23:55:00,1.409e-05,1263852496.0,88680.4,89.29895,2495.7,946.6197
2025-02-26 00:00:00,1.412e-05,7476266776.0,88552.87,258.16681,2496.31,975.6504
2025-02-26 00:05:00,1.408e-05,9076263906.0,88518.01,53.53459,2490.74,1392.2229
2025-02-26 00:10:00,1.408e-05,12432810427.0,88489.43,70.48287,2487.61,1898.8232
2025-02-26 00:15:00,1.406e-05,6807183816.0,88311.45,92.84075,2481.79,1282.3983
2025-02-26 00:20:00,1.409e-05,5239067257.0,88409.71,67.18945,2486.59,1117.6887
2025-02-26 00:25:00,1.408e-05,1591694452.0,88470.02,56.66203,2484.21,1017.9338
2025-02-26 00:30:00,1.405e-05,6651663190.0,88362.17,96.79917,2478.9,2365.4713
2025-02-26 00:35:00,1.403e-05,3449992469.0,88242.96,65.74742,2475.66,1231.5799
2025-02-26 00:40:00,1.4e-05,2618480130.0,88204.18,103.28836,2472.61,1290.4639
2025-02-26 00:45:00,1.403e-05,5094032877.0,88150.0,69.7143,2474.1,1206.9265
2025-02-26 00:50:00,1.399e-05,5162066482.0,88156.14,37.12691,2474.99,806.5529
2025-02-26 00:55:00,1.4e-05,2821473464.0,88150.0,36.99759,2475.1,627.7976
2025-02-26 01:00:00,1.4e-05,2829530353.0,88239.19,56.04436,2479.41,1441.7355
2025-02-26 01:05:00,1.403e-05,4765174117.0,88339.63,94.91189,2480.58,1207.1127
2025-02-26 01:10:00,1.403e-05,2392480251.0,88332.01,71.30626,2479.26,1111.8361
2025-02-26 01:15:00,1.403e-05,2134003869.0,88319.95,57.82281,2480.76,1566.9739
2025-02-26 01:20:00,1.402e-05,5052434657.0,88281.89,48.57382,2479.1,852.5697
2025-02-26 01:25:00,1.406e-05,3093887723.0,88356.01,56.35594,2482.82,779.0604
2025-02-26 01:30:00,1.411e-05,12700653065.0,88479.99,76.30989,2485.46,1467.4165
2025-02-26 01:35:00,1.41e-05,25835667690.0,88337.86,75.24261,2482.8,1574.3911
2025-02-26 01:40:00,1.41e-05,9147418627.0,88364.0,62.74382,2480.8,1614.0441
2025-02-26 01:45:00,1.413e-05,3055848992.0,88552.39,77.74039,2484.26,1081.3524
2025-02-26 01:50:00,1.417e-05,3204779340.0,88743.99,105.84254,2489.2,1118.3534
2025-02-26 01:55:00,1.414e-05,6229626919.0,88705.66,76.17973,2486.34,871.3059
2025-02-26 02:00:00,1.409e-05,5492972422.0,88566.03,82.98673,2484.5,763.292
2025-02-26 02:05:00,1.408e-05,6251541793.0,88554.73,52.43722,2477.58,1547.3627
2025-02-26 02:10:00,1.415e-05,4274208694.0,88716.09,30.36689,2483.29,866.2239
2025-02-26 02:15:00,1.417e-05,5320169531.0,88793.0,47.06836,2488.6,1516.9817
2025-02-26 02:20:00,1.417e-05,8533103753.0,88830.18,36.92462,2488.6,938.2947
2025-02-26 02:25:00,1.419e-05,5411402439.0,88848.58,72.82157,2488.2,1278.8007
2025-02-26 02:30:00,1.415e-05,2736805762.0,88695.56,66.89122,2483.6,1051.6446
2025-02-26 02:35:00,1.419e-05,4649046029.0,88791.54,72.57236,2493.61,1228.8515
2025-02-26 02:40:00,1.415e-05,2618802067.0,88679.25,39.0531,2488.2,1112.7472
2025-02-26 02:45:00,1.42e-05,3284550393.0,88783.39,81.60128,2492.28,696.4303
2025-02-26 02:50:00,1.429e-05,5059789893.0,88954.5,67.14431,2497.19,1684.2174
2025-02-26 02:55:00,1.429e-05,7828178747.0,89018.87,147.87983,2498.51,3013.3955
2025-02-26 03:00:00,1.433e-05,11013050758.0,89146.95,87.43896,2502.81,1947.8379
2025-02-26 03:05:00,1.434e-05,10896052536.0,89252.07,89.09227,2501.58,1557.8549
2025-02-26 03:10:00,1.433e-05,7189426739.0,89271.31,76.66339,2499.6,1309.1188
2025-02-26 03:15:00,1.438e-05,7057337426.0,89400.0,66.54351,2505.74,2726.219
2025-02-26 03:20:00,1.439e-05,7828337695.0,89316.16,101.81217,2503.72,2321.5006
2025-02-26 03:25:00,1.435e-05,5486946614.0,89158.95,80.55049,2498.31,1128.8219
2025-02-26 03:30:00,1.431e-05,6216289603.0,89054.75,53.7155,2493.89,901.4338
2025-02-26 03:35:00,1.432e-05,2199105195.0,89029.8,56.69936,2494.45,972.2436
2025-02-26 03:40:00,1.43e-05,2439411735.0,89002.0,37.40203,2493.87,836.5265
2025-02-26 03:45:00,1.433e-05,9457603896.0,88992.29,72.84025,2495.7,1388.8113
2025-02-26 03:50:00,1.432e-05,2059973224.0,88989.12,65.18944,2493.79,1145.6701
2025-02-26 03:55:00,1.432e-05,4333336584.0,88900.0,52.02932,2490.6,1135.5312
2025-02-26 04:00:00,1.432e-05,6793328181.0,88956.7,61.11193,2489.2,1066.8945
2025-02-26 04:05:00,1.435e-05,1532359975.0,88992.13,59.03128,2492.02,1088.5159
2025-02-26 04:10:00,1.435e-05,2046034626.0,88934.91,86.62115,2490.62,1044.1639
2025-02-26 04:15:00,1.436e-05,2652214243.0,89010.05,64.26597,2490.89,1321.0184
2025-02-26 04:20:00,1.435e-05,6514292207.0,89058.4,68.81648,2491.01,589.3888
2025-02-26 04:25:00,1.439e-05,1853918994.0,89199.98,78.58353,2498.31,1142.2063
2025-02-26 04:30:00,1.439e-05,2545312730.0,89132.07,68.15168,2496.91,1114.3925
2025-02-26 04:35:00,1.44e-05,5519673679.0,89170.01,50.5421,2499.62,781.7678
2025-02-26 04:40:00,1.44e-05,2466278877.0,89128.77,59.22286,2498.7,965.4563
2025-02-26 04:45:00,1.44e-05,2848686380.0,89042.02,48.25168,2496.99,1282.6943
2025-02-26 04:50:00,1.435e-05,2715940168.0,88906.99,92.92418,2493.4,1379.3641
2025-02-26 04:55:00,1.433e-05,7811692081.0,88693.95,161.52875,2489.7,1016.2215
2025-02-26 05:00:00,1.433e-05,3661328531.0,88707.49,215.96405,2488.99,1379.3688
2025-02-26 05:05:00,1.436e-05,1342966431.0,88826.01,68.22357,2492.81,746.2047
2025-02-26 05:10:00,1.439e-05,1399362488.0,88824.38,52.22566,2493.2,555.1947
2025-02-26 05:15:00,1.431e-05,3966057516.0,88712.01,49.82252,2487.91,787.9076
2025-02-26 05:20:00,1.433e-05,5526614787.0,88822.08,105.61079,2489.1,1625.0782
2025-02-26 05:25:00,1.431e-05,1669001060.0,88792.46,50.55058,2488.11,548.3022
2025-02-26 05:30:00,1.425e-05,7680701177.0,88724.0,48.80801,2485.01,2407.0437
2025-02-26 05:35:00,1.424e-05,4991593520.0,88710.99,44.82009,2484.52,843.4786
2025-02-26 05:40:00,1.428e-05,1760882745.0,88795.51,30.90144,2487.59,843.998
2025-02-26 05:45:00,1.424e-05,7706797283.0,88758.77,40.4303,2485.55,711.9671
2025-02-26 05:50:00,1.421e-05,10330849918.0,88543.83,134.25428,2479.28,1190.3295
2025-02-26 05:55:00,1.421e-05,5677103177.0,88423.6,147.16903,2475.48,1386.2567
2025-02-26 06:00:00,1.425e-05,8869049685.0,88666.72,117.01666,2481.81,1149.8942
2025-02-26 06:05:00,1.423e-05,2919246239.0,88610.0,56.16924,2480.19,1605.4252
2025-02-26 06:10:00,1.423e-05,1188151942.0,88640.76,42.36391,2481.05,774.0526
2025-02-26 06:15:00,1.426e-05,2759871022.0,88797.96,156.74441,2493.3,3878.639
2025-02-26 06:20:00,1.424e-05,3317211957.0,88715.99,68.80579,2493.21,1393.0231
2025-02-26 06:25:00,1.425e-05,1295001412.0,88727.59,70.57692,2492.49,656.3888
2025-02-26 06:30:00,1.424e-05,3268332778.0,88824.77,48.76367,2491.19,1165.3036
2025-02-26 06:35:00,1.424e-05,2972525746.0,88694.36,96.25079,2487.9,709.9299
2025-02-26 06:40:00,1.426e-05,2677251729.0,88757.12,74.29406,2491.49,878.4421
